epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
45,591.31,6.25447,0.69992,34.6633,0.29849,4.08951,0.97579,0,0,0,0,0,0,0,0,0,nan,66.316,0,0,0,0.000402982,0.000402982,0.000402982
46,605.834,6.25688,0.72051,34.8569,0.30456,4.03619,0.97387,0,0,0,0,0,0,0,0,0,nan,86.52,0,0,0,0.000395913,0.000395913,0.000395913
47,620.628,6.27578,0.67445,35.1737,0.29973,4.00198,0.96797,0,0,0,0,0,0,0,0,0,nan,69.1111,0,0,0,0.000388844,0.000388844,0.000388844
48,635.564,6.24594,0.71338,34.9297,0.30349,3.96188,0.97379,0,0,0,0,0,0,0,0,0,nan,65.5512,0,0,0,0.000381776,0.000381776,0.000381776
49,646.999,6.27202,0.65163,34.1988,0.30423,3.92816,0.96588,0,0,0,0,0,0,0,0,0,nan,66.5312,0,0,0,0.000374707,0.000374707,0.000374707
50,657.018,6.26884,0.60781,34.5668,0.30212,3.90699,0.97068,0,0,0,0,0,0,0,0,0,nan,66.9219,0,0,0,0.000367639,0.000367639,0.000367639
51,682.424,5.60476,0.47326,28.4568,0.26546,3.90673,1.00891,0,0,0,0,0,0,0,0,0,nan,112.304,0,0,0,0.00036057,0.00036057,0.00036057
52,701.598,4.57085,0.22547,17.3622,0.21035,3.89641,1.0138,0,0,0,0,0,0,0,0,0,nan,25.8789,0,0,0,0.000353501,0.000353501,0.000353501
53,720.007,3.93122,0.16623,12.4706,0.18162,3.88187,1.00769,0,0,0,0,0,0,0,0,0,nan,20.5948,0,0,0,0.000346433,0.000346433,0.000346433
54,739.365,3.25553,0.12142,7.8374,0.14322,3.84891,1.01459,0,0,0,0,0,0,0,0,0,nan,6.91645,0,0,0,0.000339364,0.000339364,0.000339364
55,758.188,2.9993,0.10417,6.4218,0.13185,3.84359,1.00435,0,0,0,0,0,0,0,0,0,nan,77.8681,0,0,0,0.000332296,0.000332296,0.000332296
56,777.373,2.69304,0.08126,4.749,0.11751,3.8085,0.99979,0,0,0,0,0,0,0,0,0,nan,10.6048,0,0,0,0.000325227,0.000325227,0.000325227
57,795.477,2.25343,0.06365,3.70148,0.09637,3.79954,0.9984,0,0,0,0,0,0,0,0,0,nan,32.5339,0,0,0,0.000318158,0.000318158,0.000318158
58,809.639,1.87736,0.06294,2.98342,0.07854,3.78684,0.99087,0,0,0,0,0,0,0,0,0,nan,74.3802,0,0,0,0.00031109,0.00031109,0.00031109
59,824.157,1.4534,0.05891,2.2154,0.06095,3.76447,0.98426,0,0,0,0,0,0,0,0,0,nan,35.8507,0,0,0,0.000304021,0.000304021,0.000304021
60,843.743,1.18283,0.05476,1.72643,0.04801,3.74532,0.98833,0,0,0,0,0,0,0,0,0,nan,42.8177,0,0,0,0.000296953,0.000296953,0.000296953
61,862.551,1.0085,0.05101,1.54038,0.04045,3.73649,0.96473,0,0,0,0,0,0,0,0,0,nan,86.474,0,0,0,0.000289884,0.000289884,0.000289884
62,881.817,0.78721,0.04558,1.30818,0.03033,3.72425,0.95355,0,0,0,0,0,0,0,0,0,nan,49.2882,0,0,0,0.000282815,0.000282815,0.000282815
63,901.071,0.74817,0.03755,1.21618,0.02971,3.72008,0.95013,0,0,0,0,0,0,0,0,0,nan,34.5165,0,0,0,0.000275747,0.000275747,0.000275747
64,920.207,0.82901,0.03768,1.12261,0.03169,3.69626,0.93424,0,0,0,0,0,0,0,0,0,nan,93.1632,0,0,0,0.000268678,0.000268678,0.000268678
65,939.574,0.65182,0.03859,1.00734,0.02547,3.68166,0.94242,0,0,0,0,0,0,0,0,0,nan,83.3958,0,0,0,0.00026161,0.00026161,0.00026161
66,957.915,0.58546,0.03249,0.91485,0.02261,3.66875,0.93522,0,0,0,0,0,0,0,0,0,nan,89.1215,0,0,0,0.000254541,0.000254541,0.000254541
67,971.706,0.51154,0.03337,0.84809,0.01986,3.66593,0.93447,0,0,0,0,0,0,0,0,0,nan,95.6424,0,0,0,0.000247472,0.000247472,0.000247472
68,986.489,0.51411,0.03398,0.78665,0.01997,3.63172,0.92719,0,0,0,0,0,0,0,0,0,nan,78.9635,0,0,0,0.000240404,0.000240404,0.000240404
69,1005.73,0.48565,0.03254,0.72668,0.01867,3.61289,0.93024,0,0,0,0,0,0,0,0,0,nan,113.337,0,0,0,0.000233335,0.000233335,0.000233335
70,1024.97,0.40654,0.03224,0.71234,0.01586,3.63566,0.92667,0,0,0,0,0,0,0,0,0,nan,115.604,0,0,0,0.000226267,0.000226267,0.000226267
71,1044.13,0.39591,0.02837,0.67582,0.01554,3.62085,0.92709,0,0,0,0,0,0,0,0,0,nan,120.337,0,0,0,0.000219198,0.000219198,0.000219198
72,1063.66,0.36298,0.02922,0.63344,0.01376,3.6228,0.92853,0,0,0,0,0,0,0,0,0,nan,140.212,0,0,0,0.000212129,0.000212129,0.000212129
73,1082.76,0.39125,0.02957,0.61384,0.0151,3.60564,0.92123,0,0,0,0,0,0,0,0,0,nan,126.274,0,0,0,0.000205061,0.000205061,0.000205061
74,1102.36,0.35875,0.0281,0.59718,0.01396,3.60862,0.92534,0,0,0,0,0,0,0,0,0,nan,122,0,0,0,0.000197992,0.000197992,0.000197992
75,1120.24,0.33457,0.02784,0.56872,0.01286,3.60157,0.92831,0,0,0,0,0,0,0,0,0,nan,139.295,0,0,0,0.000190924,0.000190924,0.000190924
76,1134.43,0.34738,0.03152,0.55933,0.01328,3.59163,0.92565,0,0,0,0,0,0,0,0,0,nan,118.833,0,0,0,0.000183855,0.000183855,0.000183855
77,1150.19,0.34008,0.03273,0.5316,0.0129,3.58976,0.92105,0,0,0,0,0,0,0,0,0,nan,138.295,0,0,0,0.000176786,0.000176786,0.000176786
78,1169.63,0.29715,0.02578,0.51142,0.01154,3.58384,0.9275,0,0,0,0,0,0,0,0,0,nan,129.042,0,0,0,0.000169718,0.000169718,0.000169718
79,1188.86,0.28829,0.02988,0.50822,0.01097,3.59639,0.91882,0,0,0,0,0,0,0,0,0,nan,127.622,0,0,0,0.000162649,0.000162649,0.000162649
80,1208.2,0.29573,0.02632,0.50841,0.01143,3.59401,0.9214,0,0,0,0,0,0,0,0,0,nan,137.441,0,0,0,0.000155581,0.000155581,0.000155581
81,1227.49,0.27236,0.02973,0.47332,0.01054,3.58213,0.91692,0,0,0,0,0,0,0,0,0,nan,146.962,0,0,0,0.000148512,0.000148512,0.000148512
82,1246.7,0.27318,0.0265,0.47015,0.01049,3.58129,0.91612,0,0,0,0,0,0,0,0,0,nan,135.892,0,0,0,0.000141443,0.000141443,0.000141443
83,1265.96,0.25481,0.02655,0.44777,0.0099,3.57086,0.91718,0,0,0,0,0,0,0,0,0,nan,150.76,0,0,0,0.000134375,0.000134375,0.000134375
84,1283.13,0.26449,0.02478,0.45976,0.01005,3.58199,0.91348,0,0,0,0,0,0,0,0,0,nan,168.198,0,0,0,0.000127306,0.000127306,0.000127306
85,1296.92,0.29021,0.02541,0.4707,0.01124,3.58068,0.91132,0,0,0,0,0,0,0,0,0,nan,149.688,0,0,0,0.000120238,0.000120238,0.000120238
86,1313.12,0.23764,0.02345,0.4165,0.00924,3.56377,0.91754,0,0,0,0,0,0,0,0,0,nan,161.333,0,0,0,0.000113169,0.000113169,0.000113169
87,1333.18,0.24289,0.0279,0.43072,0.00935,3.57682,0.91583,0,0,0,0,0,0,0,0,0,nan,155.531,0,0,0,0.0001061,0.0001061,0.0001061
88,1352.61,0.2462,0.02701,0.42426,0.00951,3.56468,0.91748,0,0,0,0,0,0,0,0,0,nan,137.889,0,0,0,9.90318e-05,9.90318e-05,9.90318e-05
89,1371.72,0.22707,0.0233,0.41188,0.00875,3.57279,0.91345,0,0,0,0,0,0,0,0,0,nan,149.806,0,0,0,9.19632e-05,9.19632e-05,9.19632e-05
90,1391.13,0.21833,0.02567,0.39689,0.00849,3.55902,0.91416,0,0,0,0,0,0,0,0,0,nan,151.215,0,0,0,8.48946e-05,8.48946e-05,8.48946e-05
91,1410.71,0.19271,0.02587,0.37728,0.00737,3.56982,0.90671,0,0,0,0,0,0,0,0,0,nan,166.375,0,0,0,7.7826e-05,7.7826e-05,7.7826e-05
92,1430.12,0.19553,0.02526,0.38533,0.00751,3.5729,0.91035,0,0,0,0,0,0,0,0,0,nan,155.448,0,0,0,7.07574e-05,7.07574e-05,7.07574e-05
93,1446.12,0.19299,0.0269,0.37476,0.00752,3.56347,0.9139,0,0,0,0,0,0,0,0,0,nan,162.628,0,0,0,6.36888e-05,6.36888e-05,6.36888e-05
94,1460.28,0.18435,0.02417,0.36623,0.00725,3.55865,0.90617,0,0,0,0,0,0,0,0,0,nan,162.003,0,0,0,5.66202e-05,5.66202e-05,5.66202e-05
95,1477.79,0.19044,0.02483,0.36334,0.00745,3.55139,0.9092,0,0,0,0,0,0,0,0,0,nan,169.799,0,0,0,4.95516e-05,4.95516e-05,4.95516e-05
96,1497.02,0.1749,0.022,0.34949,0.00675,3.5531,0.91249,0,0,0,0,0,0,0,0,0,nan,163.201,0,0,0,4.2483e-05,4.2483e-05,4.2483e-05
97,1516.16,0.18097,0.02452,0.36883,0.00723,3.5692,0.91149,0,0,0,0,0,0,0,0,0,nan,176.91,0,0,0,3.54144e-05,3.54144e-05,3.54144e-05
98,1535.14,0.1726,0.02532,0.35058,0.00676,3.55405,0.9073,0,0,0,0,0,0,0,0,0,nan,177.688,0,0,0,2.83458e-05,2.83458e-05,2.83458e-05
99,1554.49,0.16186,0.02213,0.34369,0.00633,3.5565,0.90552,0,0,0,0,0,0,0,0,0,nan,184.153,0,0,0,2.12772e-05,2.12772e-05,2.12772e-05
100,1573.4,0.15679,0.0228,0.34009,0.00613,3.55988,0.91002,0,0,0,0,0,0,0,0,0,nan,190.778,0,0,0,1.42086e-05,1.42086e-05,1.42086e-05
