epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
112,3933,2.13663,4.99007,6.48732,0.02622,0.94711,0.56843,0.02623,0.01303,0.00207,0.00072,0.02007,0.00852,0.00039,0.00014,2.05286,5.01165,6.57558,0.02686,0,0.80382,0.000190924,0.000190924,0.000190924
113,3968.18,2.14048,4.98871,6.49294,0.02631,0.95069,0.57235,0.02817,0.0141,0.00219,0.00074,0.01974,0.00884,0.00049,0.00016,2.05475,5.03429,6.5825,0.02691,0,0.80877,0.000186211,0.000186211,0.000186211
114,4002.97,2.14399,4.98362,6.48389,0.02631,0.94906,0.57115,0.02626,0.01308,0.00232,0.0008,0.01938,0.00864,0.00059,0.00018,2.05493,5.00251,6.58932,0.02689,0,0.80353,0.000181499,0.000181499,0.000181499
115,4037.69,2.13113,4.98836,6.48675,0.0262,0.9495,0.56406,0.0266,0.01261,0.00207,0.00077,0.02082,0.00897,0.00067,0.00018,2.05313,5.0214,6.59847,0.02693,0,0.80942,0.000176786,0.000176786,0.000176786
116,4072.27,2.14207,5.00767,6.48417,0.02632,0.94845,0.56588,0.02686,0.01294,0.00218,0.00076,0.01909,0.00835,0.00044,0.00015,2.05266,5.00229,6.59558,0.02688,0,0.81338,0.000172074,0.000172074,0.000172074
117,4107.07,2.13607,4.99464,6.49135,0.02622,0.95381,0.56191,0.02679,0.01336,0.00203,0.00077,0.0191,0.00826,0.00038,0.00014,2.0539,5.00725,6.58191,0.0269,0,0.81258,0.000167362,0.000167362,0.000167362
118,4141.04,2.13347,4.97303,6.50306,0.02614,0.95193,0.56455,0.0266,0.01297,0.00212,0.00078,0.02025,0.00867,0.00041,0.00015,2.0549,5.01645,6.58036,0.02693,0,0.81493,0.000162649,0.000162649,0.000162649
119,4175.45,2.14133,4.9994,6.48713,0.02631,0.94943,0.55873,0.02736,0.01329,0.00217,0.00082,0.02032,0.00876,0.00058,0.00017,2.05285,4.99229,6.59089,0.02682,0,0.81691,0.000157937,0.000157937,0.000157937
120,4211.06,2.14046,4.97326,6.48966,0.02623,0.9541,0.55461,0.02702,0.01346,0.00217,0.00079,0.01969,0.0087,0.00043,0.00015,2.06022,5.06102,6.59246,0.02701,0,0.80986,0.000153224,0.000153224,0.000153224
121,4246.2,2.14659,5.00125,6.48811,0.02641,0.94805,0.56134,0.02827,0.01362,0.00213,0.00079,0.01961,0.0084,0.00038,0.00014,2.05502,5.02693,6.58743,0.02695,0,0.81425,0.000148512,0.000148512,0.000148512
122,4280.65,2.14922,4.97632,6.48627,0.02638,0.94964,0.55365,0.02723,0.01358,0.00221,0.00074,0.02115,0.00909,0.00049,0.00016,2.0533,5.01698,6.58044,0.02691,0,0.79636,0.0001438,0.0001438,0.0001438
123,4315.18,2.13733,4.97666,6.49151,0.02621,0.94902,0.55541,0.02694,0.01293,0.00213,0.00073,0.01986,0.00799,0.00037,0.00013,2.05731,5.03204,6.58756,0.02701,0,0.81561,0.000139087,0.000139087,0.000139087
124,4350,2.13669,4.99024,6.49114,0.02622,0.95044,0.5564,0.02806,0.01362,0.00215,0.0008,0.02167,0.00953,0.00069,0.00018,2.05761,5.04323,6.59062,0.02698,0,0.79882,0.000134375,0.000134375,0.000134375
125,4384.48,2.14205,4.98138,6.48725,0.02624,0.94806,0.55166,0.02738,0.01308,0.00217,0.00079,0.01966,0.00845,0.00041,0.00015,2.05416,5.00905,6.58936,0.02687,0,0.80976,0.000129662,0.000129662,0.000129662
126,4419.79,2.13376,4.97945,6.48837,0.02621,0.95087,0.54504,0.02699,0.01324,0.00217,0.00079,0.0206,0.00865,0.00039,0.00015,2.05077,5.01943,6.5795,0.02683,0,0.80301,0.00012495,0.00012495,0.00012495
127,4455.55,2.13555,4.98974,6.4968,0.02616,0.94677,0.54943,0.02698,0.01283,0.00215,0.00081,0.01951,0.00796,0.0004,0.00014,2.05193,5.005,6.5878,0.02688,0,0.79259,0.000120238,0.000120238,0.000120238
128,4490.89,2.13536,4.97241,6.49979,0.02612,0.95371,0.54773,0.02639,0.01344,0.00209,0.00079,0.01985,0.00873,0.00043,0.00015,2.05847,5.03354,6.58991,0.02705,0,0.79972,0.000115525,0.000115525,0.000115525
129,4525.54,2.14059,5.00196,6.49508,0.02626,0.9528,0.54732,0.02706,0.01306,0.00214,0.0008,0.02135,0.00896,0.00053,0.00017,2.05339,5.03615,6.58403,0.0269,0,0.79758,0.000110813,0.000110813,0.000110813
130,4560.09,2.14138,4.9762,6.49593,0.02628,0.94969,0.54107,0.02673,0.0128,0.00206,0.00078,0.02067,0.00852,0.00038,0.00014,2.05483,5.03329,6.58105,0.02695,0,0.80671,0.0001061,0.0001061,0.0001061
131,4594.64,2.14446,5.02067,6.48427,0.02635,0.95481,0.54485,0.02764,0.01371,0.00218,0.00074,0.01908,0.0082,0.00038,0.00015,2.0555,5.016,6.59635,0.02696,0,0.8017,0.000101388,0.000101388,0.000101388
132,4629.22,2.13547,4.9948,6.48435,0.02615,0.95147,0.54662,0.02787,0.01346,0.0022,0.00083,0.01984,0.00864,0.00046,0.00016,2.05725,5.02083,6.5935,0.02697,0,0.79213,9.66756e-05,9.66756e-05,9.66756e-05
133,4663.81,2.13433,4.9875,6.48599,0.02615,0.94882,0.5442,0.02815,0.0139,0.00228,0.00079,0.02006,0.0087,0.00057,0.00018,2.06141,5.0349,6.59587,0.02704,0,0.80672,9.19632e-05,9.19632e-05,9.19632e-05
134,4698.4,2.13542,4.97907,6.49503,0.02612,0.94759,0.54327,0.02599,0.01309,0.00217,0.00074,0.01827,0.00792,0.00046,0.00014,2.06093,5.0358,6.58428,0.02704,0,0.80553,8.72508e-05,8.72508e-05,8.72508e-05
135,4733.18,2.14079,4.9786,6.48908,0.02626,0.9485,0.54478,0.026,0.01295,0.00213,0.00079,0.01857,0.00833,0.00042,0.00014,2.05749,5.04062,6.58752,0.02699,0,0.8048,8.25384e-05,8.25384e-05,8.25384e-05
136,4767.8,2.14127,4.98961,6.48786,0.02628,0.95246,0.54319,0.02738,0.01414,0.00219,0.0008,0.02033,0.00865,0.00038,0.00014,2.05764,5.02559,6.59203,0.02696,0,0.80498,7.7826e-05,7.7826e-05,7.7826e-05
137,4802.27,2.13897,5.0167,6.49789,0.02628,0.95148,0.54054,0.0277,0.01338,0.00212,0.00073,0.02015,0.00826,0.00037,0.00015,2.05557,5.02426,6.60371,0.02697,0,0.79526,7.31136e-05,7.31136e-05,7.31136e-05
138,4836.95,2.14148,4.99962,6.48665,0.02629,0.94927,0.54057,0.02651,0.01301,0.00213,0.00078,0.02087,0.00882,0.0004,0.00014,2.05884,5.03569,6.59121,0.027,0,0.80281,6.84012e-05,6.84012e-05,6.84012e-05
139,4871.57,2.13692,5.00965,6.49655,0.02623,0.95179,0.53475,0.02626,0.01365,0.00217,0.00081,0.01975,0.00896,0.00041,0.00015,2.05722,5.02869,6.58757,0.02698,0,0.80937,6.36888e-05,6.36888e-05,6.36888e-05
140,4905.92,2.14225,4.9699,6.48857,0.02624,0.95234,0.53417,0.02715,0.01356,0.00217,0.0008,0.02015,0.0089,0.0005,0.00017,2.0569,5.03387,6.58289,0.027,0,0.80325,5.89764e-05,5.89764e-05,5.89764e-05
141,4941.26,2.14288,4.99442,6.49103,0.02629,0.94728,0.53786,0.02777,0.01346,0.00231,0.00075,0.02095,0.00886,0.00042,0.00015,2.05504,5.01614,6.59697,0.02691,0,0.81527,5.4264e-05,5.4264e-05,5.4264e-05
142,4975.79,2.14167,4.99745,6.48567,0.02613,0.95081,0.53565,0.02832,0.01379,0.0023,0.00083,0.01988,0.00836,0.00044,0.00015,2.05979,5.04597,6.59826,0.02696,0,0.81337,4.95516e-05,4.95516e-05,4.95516e-05
143,5010.47,2.14103,4.99356,6.48773,0.02629,0.95377,0.53447,0.02711,0.0138,0.00216,0.00082,0.02002,0.00893,0.00054,0.00016,2.0577,5.01696,6.59766,0.02693,0,0.80896,4.48392e-05,4.48392e-05,4.48392e-05
144,5045.13,2.1426,4.97024,6.48838,0.02639,0.95105,0.53085,0.02653,0.01328,0.00215,0.00081,0.01934,0.00854,0.00043,0.00014,2.0558,5.00997,6.59221,0.02692,0,0.80446,4.01268e-05,4.01268e-05,4.01268e-05
145,5079.74,2.13516,4.9925,6.49447,0.02624,0.948,0.53287,0.02638,0.01327,0.0022,0.0008,0.0198,0.00842,0.00036,0.00014,2.05468,4.99572,6.58797,0.02693,0,0.80449,3.54144e-05,3.54144e-05,3.54144e-05
146,5114.45,2.13765,4.99493,6.48532,0.02622,0.95047,0.53119,0.02635,0.01325,0.00213,0.00078,0.01983,0.00869,0.00041,0.00015,2.05269,5.00429,6.58839,0.02685,0,0.80628,3.0702e-05,3.0702e-05,3.0702e-05
147,5149.05,2.1395,5.00362,6.49147,0.02631,0.94649,0.5308,0.0263,0.01261,0.00204,0.00076,0.02044,0.00867,0.00041,0.00015,2.0553,5.03195,6.59148,0.02692,0,0.81274,2.59896e-05,2.59896e-05,2.59896e-05
148,5183.82,2.13039,4.99015,6.48339,0.02622,0.95172,0.53651,0.02686,0.01293,0.00207,0.00079,0.01949,0.0083,0.00038,0.00014,2.05122,4.99499,6.58334,0.02685,0,0.81036,2.12772e-05,2.12772e-05,2.12772e-05
149,5218.35,2.13554,4.98128,6.48681,0.02626,0.94971,0.53026,0.02798,0.01377,0.00222,0.00082,0.01918,0.00817,0.0004,0.00016,2.05518,5.03442,6.58945,0.02695,0,0.80606,1.65648e-05,1.65648e-05,1.65648e-05
150,5253.22,2.13348,4.97899,6.48451,0.02617,0.94959,0.52534,0.02792,0.01447,0.00218,0.0008,0.01922,0.00861,0.00042,0.00015,2.05537,5.02933,6.58824,0.0269,0,0.80436,1.18524e-05,1.18524e-05,1.18524e-05
