epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
60,119.424,1.4851,4.19364,1.79474,0.01452,6.35319,17.3822,0.14048,0.46106,0.21118,0.11672,0.10199,0.30725,0.12198,0.04195,1.42525,4.10647,1.8192,0.01556,0,0,0.000435968,0.000435968,0.000435968
61,132.843,1.47205,4.12438,1.7649,0.01434,6.35047,16.4393,0.15657,0.44459,0.21494,0.11966,0.11697,0.30212,0.13935,0.04911,1.42299,4.04809,1.79797,0.01543,0,0,0.000431256,0.000431256,0.000431256
62,145.804,1.46598,4.08131,1.73858,0.01434,6.34876,15.5689,0.16461,0.4277,0.21055,0.11524,0.12298,0.30127,0.13528,0.05061,1.41101,3.9879,1.78243,0.01534,0,0,0.000426544,0.000426544,0.000426544
63,159.044,1.46153,4.01869,1.71556,0.01437,6.34779,14.8128,0.1758,0.4197,0.21121,0.11448,0.1369,0.29658,0.14009,0.05369,1.42526,3.96046,1.78546,0.01556,0,0,0.000421831,0.000421831,0.000421831
64,172.102,1.44312,3.97272,1.70384,0.01424,6.34598,14.071,0.17803,0.42233,0.22232,0.12252,0.14015,0.30692,0.15305,0.05788,1.40923,3.92683,1.76786,0.01527,0,0,0.000417119,0.000417119,0.000417119
65,185.287,1.43176,3.92703,1.66788,0.01379,6.34483,13.3744,0.17605,0.42192,0.21166,0.11619,0.1372,0.30744,0.14679,0.05797,1.42735,3.88814,1.77075,0.01552,0,0,0.000412406,0.000412406,0.000412406
66,198.209,1.43941,3.89696,1.65512,0.01381,6.34341,12.7915,0.19096,0.39008,0.21083,0.11473,0.15091,0.28525,0.1453,0.05613,1.43188,3.88094,1.77773,0.01563,0,0,0.000407694,0.000407694,0.000407694
67,211.396,1.42815,3.86416,1.63494,0.01375,6.34193,12.2035,0.17862,0.41883,0.21084,0.11267,0.14117,0.31237,0.14575,0.05814,1.40907,3.83309,1.74659,0.01519,0,0,0.000402982,0.000402982,0.000402982
68,224.817,1.41307,3.82659,1.61415,0.01377,6.34016,11.7224,0.19166,0.41155,0.214,0.11636,0.15488,0.30678,0.15495,0.05983,1.41184,3.82425,1.75609,0.01523,0,0,0.000398269,0.000398269,0.000398269
69,237.824,1.40485,3.80106,1.59407,0.01344,6.34029,11.2468,0.19485,0.41099,0.21046,0.11542,0.156,0.3048,0.15046,0.06009,1.4157,3.80525,1.74858,0.01533,0,0,0.000393557,0.000393557,0.000393557
