epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
112,1232.16,1.21848,3.18565,1.13649,0.01076,6.33693,0.68266,0.29477,0.27889,0.16987,0.08558,0.24833,0.22185,0.12015,0.05009,1.42625,3.57604,1.79497,0.01563,0,0,0.000190924,0.000190924,0.000190924
113,1244.87,1.22043,3.18299,1.13778,0.01098,6.33545,0.67589,0.28134,0.27424,0.17393,0.08841,0.24377,0.22135,0.12892,0.05208,1.43328,3.57103,1.78083,0.01583,0,0,0.000186211,0.000186211,0.000186211
114,1257.75,1.2131,3.17025,1.13279,0.0109,6.33556,0.68293,0.267,0.2825,0.1675,0.08313,0.22901,0.2278,0.1216,0.04827,1.42864,3.5734,1.79102,0.01577,0,0,0.000181499,0.000181499,0.000181499
115,1270.81,1.20316,3.16259,1.12132,0.01074,6.33576,0.67842,0.29148,0.27884,0.16902,0.08374,0.24943,0.22444,0.12571,0.05148,1.42483,3.56895,1.78023,0.01566,0,0,0.000176786,0.000176786,0.000176786
116,1283.57,1.21494,3.16365,1.12257,0.01085,6.33623,0.67765,0.27781,0.26194,0.15896,0.07996,0.23825,0.21084,0.11691,0.04793,1.43619,3.58939,1.80881,0.01578,0,0,0.000172074,0.000172074,0.000172074
117,1296.28,1.2105,3.16807,1.12212,0.01074,6.3363,0.67437,0.27909,0.26497,0.15744,0.07836,0.24004,0.21371,0.11643,0.04692,1.43097,3.57696,1.80552,0.01574,0,0,0.000167362,0.000167362,0.000167362
118,1308.81,1.19936,3.14865,1.10932,0.01062,6.33623,0.67242,0.27808,0.26675,0.16352,0.08174,0.23801,0.21501,0.12106,0.04887,1.43196,3.57216,1.79141,0.01578,0,0,0.000162649,0.000162649,0.000162649
119,1321.56,1.20394,3.14,1.10475,0.01064,6.33596,0.67515,0.28386,0.26719,0.1692,0.085,0.24235,0.214,0.124,0.04997,1.4343,3.56983,1.7893,0.01583,0,0,0.000157937,0.000157937,0.000157937
120,1334.44,1.19822,3.13035,1.09896,0.01062,6.33581,0.67307,0.27456,0.27164,0.16876,0.08407,0.23643,0.21541,0.12586,0.05005,1.43232,3.57298,1.79213,0.01582,0,0,0.000153224,0.000153224,0.000153224
121,1347.13,1.19656,3.13297,1.09544,0.01069,6.33586,0.67446,0.29554,0.26274,0.15955,0.07975,0.25487,0.21097,0.12047,0.04785,1.43758,3.58037,1.82012,0.01585,0,0,0.000148512,0.000148512,0.000148512
122,1359.83,1.18306,3.11229,1.08719,0.01048,6.33522,0.67596,0.28039,0.26078,0.16245,0.07995,0.23985,0.20923,0.11903,0.04698,1.43091,3.57841,1.80321,0.01572,0,0,0.0001438,0.0001438,0.0001438
123,1372.38,1.18822,3.10787,1.08037,0.01054,6.33587,0.67549,0.27543,0.2579,0.1569,0.0787,0.2396,0.20944,0.11971,0.04861,1.44212,3.57196,1.81468,0.0159,0,0,0.000139087,0.000139087,0.000139087
124,1384.96,1.19527,3.11711,1.08804,0.01068,6.33468,0.67067,0.28659,0.26068,0.16025,0.08018,0.24838,0.2133,0.12141,0.04799,1.43844,3.57165,1.80478,0.0158,0,0,0.000134375,0.000134375,0.000134375
125,1397.5,1.18164,3.10904,1.07524,0.01041,6.33558,0.6706,0.28991,0.25522,0.15587,0.07808,0.24667,0.20251,0.11446,0.04673,1.43673,3.56764,1.80244,0.0158,0,0,0.000129662,0.000129662,0.000129662
126,1410.02,1.1839,3.09397,1.06928,0.01044,6.3348,0.67302,0.28872,0.25618,0.15795,0.07891,0.24879,0.2064,0.11823,0.04773,1.43982,3.57143,1.80059,0.01576,0,0,0.00012495,0.00012495,0.00012495
127,1422.54,1.18226,3.09802,1.06416,0.01051,6.33509,0.66753,0.28489,0.25698,0.15934,0.0791,0.24372,0.20482,0.11716,0.04668,1.4349,3.57009,1.80554,0.01581,0,0,0.000120238,0.000120238,0.000120238
128,1435.48,1.174,3.08655,1.05336,0.01032,6.33562,0.67139,0.28624,0.25611,0.15903,0.07895,0.24651,0.20662,0.11715,0.0486,1.42915,3.56243,1.79866,0.01569,0,0,0.000115525,0.000115525,0.000115525
129,1448.16,1.17925,3.09267,1.06027,0.01041,6.3348,0.67232,0.29316,0.25092,0.1603,0.07947,0.25258,0.20216,0.12196,0.04976,1.43738,3.57246,1.807,0.01575,0,0,0.000110813,0.000110813,0.000110813
130,1460.89,1.17625,3.09385,1.05558,0.01038,6.33475,0.67317,0.29097,0.24854,0.15952,0.07918,0.2519,0.20042,0.11938,0.04877,1.44171,3.57766,1.82361,0.01585,0,0,0.0001061,0.0001061,0.0001061
131,1473.58,1.17185,3.08677,1.05201,0.01028,6.33507,0.66763,0.29108,0.26005,0.16208,0.08058,0.25244,0.20957,0.11963,0.0493,1.43568,3.55947,1.80783,0.01577,0,0,0.000101388,0.000101388,0.000101388
132,1486.48,1.171,3.07537,1.05001,0.01037,6.3341,0.66864,0.29148,0.24711,0.15675,0.07828,0.2498,0.19701,0.1159,0.04777,1.43917,3.56841,1.81256,0.01579,0,0,9.66756e-05,9.66756e-05,9.66756e-05
133,1499.34,1.17593,3.07898,1.04839,0.01034,6.33481,0.66292,0.29814,0.25024,0.15544,0.07758,0.25895,0.20367,0.11921,0.04798,1.43962,3.57115,1.80357,0.01587,0,0,9.19632e-05,9.19632e-05,9.19632e-05
134,1512.26,1.16118,3.06923,1.03702,0.01014,6.33469,0.66917,0.28908,0.25528,0.15981,0.08077,0.2511,0.20729,0.11902,0.04805,1.43138,3.56094,1.796,0.01571,0,0,8.72508e-05,8.72508e-05,8.72508e-05
135,1525.01,1.16531,3.06306,1.03741,0.01029,6.33453,0.66811,0.30318,0.2487,0.15454,0.0771,0.2612,0.20077,0.11555,0.04683,1.43811,3.5686,1.82389,0.01584,0,0,8.25384e-05,8.25384e-05,8.25384e-05
136,1537.63,1.16001,3.05875,1.03061,0.01022,6.33421,0.66436,0.29136,0.25012,0.15638,0.07849,0.25387,0.20547,0.11735,0.048,1.43762,3.56618,1.81548,0.01588,0,0,7.7826e-05,7.7826e-05,7.7826e-05
137,1550.31,1.16475,3.06169,1.0374,0.01008,6.33496,0.66735,0.30189,0.24362,0.15177,0.07546,0.26286,0.19862,0.11348,0.0464,1.44252,3.56713,1.81313,0.01594,0,0,7.31136e-05,7.31136e-05,7.31136e-05
138,1562.87,1.17291,3.07119,1.03803,0.01007,6.33604,0.6675,0.3031,0.24583,0.15415,0.07638,0.26112,0.19683,0.11379,0.0467,1.44148,3.57185,1.81956,0.01591,0,0,6.84012e-05,6.84012e-05,6.84012e-05
139,1575.7,1.16785,3.06002,1.02958,0.01028,6.33423,0.67143,0.30016,0.25157,0.15835,0.07893,0.25617,0.20105,0.11709,0.04764,1.43939,3.57153,1.81063,0.01589,0,0,6.36888e-05,6.36888e-05,6.36888e-05
140,1588.49,1.15164,3.04529,1.01825,0.01012,6.3344,0.66906,0.29802,0.25267,0.15605,0.07708,0.25768,0.20342,0.11771,0.04756,1.44153,3.56274,1.81693,0.01598,0,0,5.89764e-05,5.89764e-05,5.89764e-05
141,1601.83,1.16237,3.0437,1.02302,0.01015,6.33491,0.66678,0.2975,0.24554,0.15372,0.07623,0.25776,0.19734,0.11619,0.0474,1.44738,3.57375,1.82066,0.01601,0,0,5.4264e-05,5.4264e-05,5.4264e-05
142,1614.46,1.15736,3.06278,1.029,0.00996,6.33549,0.6719,0.30137,0.25375,0.1555,0.07642,0.25703,0.20151,0.11567,0.04653,1.44053,3.56814,1.81578,0.0159,0,0,4.95516e-05,4.95516e-05,4.95516e-05
143,1627.11,1.15985,3.05366,1.03032,0.01022,6.33401,0.66513,0.30576,0.23923,0.15275,0.07651,0.26445,0.19391,0.11601,0.04788,1.43927,3.56532,1.82214,0.01586,0,0,4.48392e-05,4.48392e-05,4.48392e-05
144,1639.83,1.15689,3.03982,1.02687,0.01006,6.3344,0.66802,0.30821,0.2427,0.15268,0.07486,0.26533,0.1954,0.11152,0.04543,1.44229,3.5681,1.81527,0.01593,0,0,4.01268e-05,4.01268e-05,4.01268e-05
145,1653.24,1.15413,3.0388,1.01931,0.01014,6.33403,0.66411,0.30273,0.23957,0.15,0.07502,0.26331,0.19597,0.11384,0.04605,1.43933,3.56661,1.81549,0.01584,0,0,3.54144e-05,3.54144e-05,3.54144e-05
146,1665.89,1.14777,3.02667,1.00131,0.00999,6.33466,0.65825,0.30524,0.24505,0.15226,0.07584,0.26208,0.19574,0.11351,0.04651,1.43654,3.5541,1.80447,0.0158,0,0,3.0702e-05,3.0702e-05,3.0702e-05
147,1678.58,1.14939,3.03992,1.01413,0.00999,6.33424,0.66903,0.30786,0.24027,0.15227,0.07637,0.26547,0.19447,0.11403,0.04689,1.44134,3.56458,1.81584,0.01585,0,0,2.59896e-05,2.59896e-05,2.59896e-05
148,1691.1,1.14709,3.04233,1.0113,0.00997,6.33426,0.67045,0.30634,0.23807,0.15245,0.07609,0.26318,0.19296,0.11489,0.04761,1.44029,3.56204,1.81682,0.01588,0,0,2.12772e-05,2.12772e-05,2.12772e-05
149,1704.07,1.15223,3.04999,1.01673,0.00994,6.33498,0.66662,0.31023,0.23841,0.15114,0.07512,0.2669,0.19244,0.11477,0.04694,1.44479,3.56806,1.8179,0.01598,0,0,1.65648e-05,1.65648e-05,1.65648e-05
150,1716.81,1.14252,3.02948,1.00873,0.00999,6.33433,0.66044,0.30623,0.23595,0.14962,0.07498,0.26571,0.19344,0.11397,0.04673,1.4413,3.56344,1.81688,0.01594,0,0,1.18524e-05,1.18524e-05,1.18524e-05
